tariff_code,tariff_name,package_code,primary_package_name,package_names,payor_buckets,organization_names,case_count_total,distinct_amount_count_total,min_amount_total,max_amount_total,all_observed_amounts,daycare_case_count,daycare_distinct_amount_count,daycare_min_amount,daycare_max_amount,daycare_observed_amounts,general_case_count,general_distinct_amount_count,general_min_amount,general_max_amount,general_observed_amounts,twin_case_count,twin_distinct_amount_count,twin_min_amount,twin_max_amount,twin_observed_amounts,single_case_count,single_distinct_amount_count,single_min_amount,single_max_amount,single_observed_amounts,deluxe_case_count,deluxe_distinct_amount_count,deluxe_min_amount,deluxe_max_amount,deluxe_observed_amounts,unknown_case_count,unknown_distinct_amount_count,unknown_min_amount,unknown_max_amount,unknown_observed_amounts
TR285,MEDI ASST-23(C),CAR0122,CORONARY ANGIOGRAM,CORONARY ANGIOGRAM | CORONARY ANGIOGRAM (CAG) | CORONARY ANGIOGRAM (CAG) - CAT - 1 | CORONARY ANGIOGRAM (CAG) - CAT-1,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD. | MDINDIA HEALTH INSURANCE TPA PVT. LTD.,18,4,17100,38020,17100.00 | 18000.00 | 38000.00 | 38020.00,0,0,,,,2,2,38000,38020,38000.00 | 38020.00,3,2,38000,38020,38000.00 | 38020.00,2,2,18000,38000,18000.00 | 38000.00,0,0,,,,11,4,17100,38020,17100.00 | 18000.00 | 38000.00 | 38020.00
TR285,MEDI ASST-23(C),CAR0127,PPI - DUAL CHAMBER,PPI - DUAL CHAMBER,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,1,1,265000,265000,265000,0,0,,,,0,0,,,,0,0,,,,1,1,265000,265000,265000,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),CAR5087,CORONARY ANGIOPLASTY (PTCA) - TWO VESSEL,CORONARY ANGIOPLASTY (PTCA) - TWO VESSEL | PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) WITH TWO VESSELS,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,4,4,215500,308400,215500.00 | 235000.00 | 255900.00 | 308400.00,0,0,,,,2,2,215500,255900,215500.00 | 255900.00,1,1,235000,235000,235000,1,1,308400,308400,308400,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),CAR5154,CORONARY ANGIOPLASTY (PTCA) - SINGLE VESSEL,CORONARY ANGIOPLASTY (PTCA) - SINGLE VESSEL | PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) | PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) - 1 VESSEL,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD. | HEALTH ASSIST INSURANCE TPA PVT. LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,16,9,130200,280400,130200.00 | 138000.00 | 191000.00 | 193100.00 | 227900.00 | 235500.00 | 237600.00 | 252300.00 | 280400.00,0,0,,,,5,4,130200,227900,130200.00 | 191000.00 | 193100.00 | 227900.00,0,0,,,,10,5,138000,280400,138000.00 | 235500.00 | 237600.00 | 252300.00 | 280400.00,0,0,,,,1,1,252300,252300,252300
TR285,MEDI ASST-23(C),CAR5167,ASD (ATRIAL SEPTAL DEFECT) DEVICE CLOSURE,ASD (ATRIAL SEPTAL DEFECT) DEVICE CLOSURE,Non-GIPSA Insurance,GO DIGIT GENERAL INSURANCE LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,2,2,350500,351000,350500.00 | 351000.00,0,0,,,,0,0,,,,0,0,,,,2,2,350500,351000,350500.00 | 351000.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),CAR5299,ANGIOPLASTY ( STENT EXCLUDED)_x000D__x000D_,ANGIOPLASTY ( STENT EXCLUDED)_x000D__x000D_ | CORONARY ANGIOPLASTY (PTCA) - PRIMARY,Non-GIPSA Insurance,MANIPALCIGNA HEALTH INSURANCE CO. LTD.,2,2,294000,297000,294000.00 | 297000.00,0,0,,,,0,0,,,,2,2,294000,297000,294000.00 | 297000.00,0,0,,,,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),CAT0480,PERIPHERAL ANGIOGRAM-CAROTID,PERIPHERAL ANGIOGRAM-CAROTID,Non-GIPSA Insurance,HEALTH ASSIST INSURANCE TPA PVT. LTD.,1,1,38000,38000,38000,0,0,,,,1,1,38000,38000,38000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),CTH0059,CABG,CABG,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,2,2,323500,595800,323500.00 | 595800.00,0,0,,,,1,1,323500,323500,323500,0,0,,,,1,1,595800,595800,595800,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ENT5026,SEPTOPLASTY + TURBINATE REDUCTION,SEPTOPLASTY + TURBINATE REDUCTION | SEPTOPLASTY + TURBINOPLASTY | SEPTOPLASTY AND TURBINOPLASTY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD.,6,5,106920,168200,106920.00 | 126200.00 | 133000.00 | 145000.00 | 168200.00,0,0,,,,2,2,106920,126200,106920.00 | 126200.00,1,1,133000,133000,133000,3,2,145000,168200,145000.00 | 168200.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ENT5038,ADENOIDECTOMY,ADENOIDECTOMY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,2,1,88340,88340,88340,0,0,,,,0,0,,,,0,0,,,,2,1,88340,88340,88340,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ENT5049,TYMPANOPLASTY,TYMPANOPLASTY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,1,1,110400,110400,110400,0,0,,,,0,0,,,,1,1,110400,110400,110400,0,0,,,,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ENT5139,MODIFIED RADICAL MASTOIDECTOMY,MODIFIED RADICAL MASTOIDECTOMY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,1,1,172260,172260,172260,0,0,,,,0,0,,,,0,0,,,,1,1,172260,172260,172260,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ENT5210,TONSILLECTOMY,TONSILLECTOMY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,1,1,67500,67500,67500,0,0,,,,0,0,,,,0,0,,,,1,1,67500,67500,67500,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),GYN0110,VAGINAL HYSTERECTOMY,VAGINAL HYSTERECTOMY,Non-GIPSA Insurance,MANIPALCIGNA HEALTH INSURANCE CO. LTD.,1,1,181000,181000,181000,0,0,,,,0,0,,,,0,0,,,,1,1,181000,181000,181000,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),GYN5009,DILATATION & CURETTAGE (D&C),DILATATION & CURETTAGE (D&C),Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,2,2,20000,27500,20000.00 | 27500.00,0,0,,,,0,0,,,,0,0,,,,2,2,20000,27500,20000.00 | 27500.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),GYN5133,LAVH,LAVH,Non-GIPSA Insurance,GO DIGIT GENERAL INSURANCE LTD.,1,1,136620,136620,136620,0,0,,,,0,0,,,,0,0,,,,1,1,136620,136620,136620,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),GYN5218,LAP HYSTERECTOMY,LAP HYSTERECTOMY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD.,2,2,136620,166320,136620.00 | 166320.00,0,0,,,,0,0,,,,1,1,166320,166320,166320,1,1,136620,136620,136620,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),GYN5219,CAESARIAN DELIVERY (LSCS),CAESARIAN DELIVERY (LSCS) | CAESARIAN SECTION (LSCS) | ELECTIVE LSCS PACKAGE-I,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,8,5,112860,189200,112860.00 | 126000.00 | 133200.00 | 145000.00 | 189200.00,0,0,,,,1,1,126000,126000,126000,3,3,112860,145000,112860.00 | 133200.00 | 145000.00,4,3,126000,189200,126000.00 | 133200.00 | 189200.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),GYN5324,NORMAL DELIVERY,NORMAL DELIVERY | NORMAL DELIVERY PACKAGE- (EC),Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD.,5,3,119200,168200,119200.00 | 125000.00 | 168200.00,0,0,,,,0,0,,,,1,1,125000,125000,125000,4,2,119200,168200,119200.00 | 168200.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ORT5071,ACL RECONSTRUCTION,ACL RECONSTRUCTION,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,2,1,150000,150000,150000,0,0,,,,0,0,,,,1,1,150000,150000,150000,1,1,150000,150000,150000,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ORT5127,ARTHOSCOPY,ARTHOSCOPY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,1,1,60000,60000,60000,0,0,,,,0,0,,,,0,0,,,,1,1,60000,60000,60000,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ORT5205,HEMIARTHROPLASTY,HEMIARTHROPLASTY,Non-GIPSA Insurance,HEALTH ASSIST INSURANCE TPA PVT. LTD.,1,1,169000,169000,169000,0,0,,,,0,0,,,,0,0,,,,1,1,169000,169000,169000,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ORT5280,ARTHOSCOPY + MENISCUS SURGERY,ARTHOSCOPY + MENISCUS SURGERY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,1,1,70000,70000,70000,0,0,,,,0,0,,,,1,1,70000,70000,70000,0,0,,,,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ORT5383,TOTAL HIP REPLACEMENT (THR),TOTAL HIP REPLACEMENT (THR) | TOTAL HIP REPLACEMENT (THR) - UNILATERAL,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,8,5,254100,341700,254100.00 | 270050.00 | 289550.00 | 298000.00 | 341700.00,0,0,,,,0,0,,,,1,1,270050,270050,270050,7,4,254100,341700,254100.00 | 289550.00 | 298000.00 | 341700.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ORT5510,TOTAL KNEE REPLACEMENT (TKR) - LEFT,TOTAL KNEE REPLACEMENT (TKR) - LEFT | TOTAL KNEE REPLACEMENT (TKR) - LEFT50% Discount | TOTAL KNEE REPLACEMENT (TKR) - UNILATERAL - LEFT,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,23,10,131750,319600,131750.00 | 170000.00 | 194000.00 | 228500.00 | 235220.00 | 235500.00 | 263500.00 | 270860.00 | 277600.00 | 319600.00,0,0,,,,3,2,194000,235500,194000.00 | 235500.00,3,2,235220,277600,235220.00 | 277600.00,16,8,131750,319600,131750.00 | 170000.00 | 228500.00 | 235500.00 | 263500.00 | 270860.00 | 277600.00 | 319600.00,1,1,319600,319600,319600,0,0,,,
TR285,MEDI ASST-23(C),ORT5511,TOTAL KNEE REPLACEMENT (TKR) - RIGHT,TOTAL KNEE REPLACEMENT (TKR) - RIGHT | TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - RIGHT,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,19,6,199580,319600,199580.00 | 235500.00 | 263500.00 | 270860.00 | 277600.00 | 319600.00,0,0,,,,3,2,199580,235500,199580.00 | 235500.00,2,1,277600,277600,277600,14,4,263500,319600,263500.00 | 270860.00 | 277600.00 | 319600.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),ORT5531,TOTAL KNEE REPLACEMENT (TKR) - BILATERAL,TOTAL KNEE REPLACEMENT (TKR) - BILATERAL | TOTAL KNEE REPLACEMENT- BILATERAL,Non-GIPSA Insurance,MANIPALCIGNA HEALTH INSURANCE CO. LTD. | MDINDIA HEALTH INSURANCE TPA PVT. LTD.,3,3,202100,540000,202100.00 | 406290.00 | 540000.00,0,0,,,,1,1,202100,202100,202100,0,0,,,,2,2,406290,540000,406290.00 | 540000.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),PRC0002,TOTAL KNEE REPLACEMENT (TKR) - RIGHT,TOTAL KNEE REPLACEMENT (TKR) - RIGHT | TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - RIGHT,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,5,4,150000,319600,150000.00 | 270860.00 | 277600.00 | 319600.00,0,0,,,,1,1,150000,150000,150000,1,1,277600,277600,277600,3,2,270860,319600,270860.00 | 319600.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),PRC0856,KNEE REPLACEMENT (SINGLE TKR LEFT),KNEE REPLACEMENT (SINGLE TKR LEFT) | TOTAL KNEE REPLACEMENT (TKR) - LEFT | TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - LEFT,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,8,6,170000,319600,170000.00 | 235500.00 | 263500.00 | 277600.00 | 280000.00 | 319600.00,0,0,,,,1,1,235500,235500,235500,1,1,277600,277600,277600,6,4,170000,319600,170000.00 | 263500.00 | 280000.00 | 319600.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),SGA0050,HAEMORRHOIDECTOMY,HAEMORRHOIDECTOMY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD.,2,2,84500,98100,84500.00 | 98100.00,0,0,,,,1,1,98100,98100,98100,1,1,84500,84500,84500,0,0,,,,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),SGA5162,APPENDECTOMY LAPAROSCOPIC,APPENDECTOMY LAPAROSCOPIC | APPENDICECTOMY-LAP PACKAGE,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,9,6,106920,168200,106920.00 | 115000.00 | 126200.00 | 142560.00 | 145000.00 | 168200.00,0,0,,,,3,3,106920,126200,106920.00 | 115000.00 | 126200.00,0,0,,,,6,3,142560,168200,142560.00 | 145000.00 | 168200.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),SGA5166,CHOLECYSTECTOMY LAPAROSCOPIC,CHOLECYSTECTOMY LAPAROSCOPIC | CHOLECYSTECTOMY- LAP Package | LAP CHOLECYSTECTOMY | LAPAROSCOPIC CHOLECYSTECTOMY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | GO DIGIT GENERAL INSURANCE LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD. | MDINDIA HEALTH INSURANCE TPA PVT. LTD.,21,7,133700,219100,133700.00 | 157800.00 | 158500.00 | 184000.00 | 185650.00 | 188500.00 | 219100.00,0,0,,,,3,2,133700,157800,133700.00 | 157800.00,3,2,158500,184000,158500.00 | 184000.00,15,5,133700,219100,133700.00 | 184000.00 | 185650.00 | 188500.00 | 219100.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),SGA5310,STAPPLER HEMORRHOIDECTOMY,STAPPLER HEMORRHOIDECTOMY,Non-GIPSA Insurance,GO DIGIT GENERAL INSURANCE LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,2,2,119200,133200,119200.00 | 133200.00,0,0,,,,0,0,,,,1,1,119200,119200,119200,1,1,133200,133200,133200,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),SGA5340,FISTULECTOMY - HIGH END,FISTULECTOMY - HIGH END | FISTULECTOMY_HIGH END | HIGH FISTULECTOMY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,4,3,82500,137900,137900.00 | 82500.00 | 97600.00,0,0,,,,1,1,97600,97600,97600,0,0,,,,3,2,82500,137900,137900.00 | 82500.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),SGA5342,FISTULECTOMY_LOW END,FISTULECTOMY_LOW END | LOW FISTULECTOMY,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,2,2,92500,106000,106000.00 | 92500.00,0,0,,,,1,1,92500,92500,92500,0,0,,,,1,1,106000,106000,106000,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),SGA5633,INGUINAL HERNIOPLASTY - UNILATERAL,INGUINAL HERNIOPLASTY - UNILATERAL,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,1,1,70000,70000,70000,0,0,,,,1,1,70000,70000,70000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),URO0023,DJ STENT REMOVAL UNILATERAL,DJ STENT REMOVAL UNILATERAL,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,2,1,26500,26500,26500,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,2,1,26500,26500,26500
TR285,MEDI ASST-23(C),URO5005,TURP (TRANSURETHRAL RESECTION OF THE PROSTATE),TURP (TRANSURETHRAL RESECTION OF THE PROSTATE),Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,1,1,175200,175200,175200,0,0,,,,0,0,,,,0,0,,,,1,1,175200,175200,175200,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),URO5011,URSL,URSL | URSL + DJ STENTING,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,4,2,127000,147200,127000.00 | 147200.00,0,0,,,,0,0,,,,0,0,,,,4,2,127000,147200,127000.00 | 147200.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),URO5132,ORCHIDECTOMY,ORCHIDECTOMY,Non-GIPSA Insurance,MDINDIA HEALTH INSURANCE TPA PVT. LTD.,1,1,55500,55500,55500,0,0,,,,0,0,,,,0,0,,,,1,1,55500,55500,55500,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),URO5363,TURP (TRANSURETHRAL RESECTION OF THE PROSTATE),TURP (TRANSURETHRAL RESECTION OF THE PROSTATE),Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD. | MANIPALCIGNA HEALTH INSURANCE CO. LTD.,2,2,151500,175200,151500.00 | 175200.00,0,0,,,,0,0,,,,0,0,,,,2,2,151500,175200,151500.00 | 175200.00,0,0,,,,0,0,,,
TR285,MEDI ASST-23(C),URO5379,URSL (URETEROSCOPIC LITHOTRIPSY) AND DJ STENTING - PB,URSL (URETEROSCOPIC LITHOTRIPSY) AND DJ STENTING - PB | URSL + DJ STENTING,Non-GIPSA Insurance,ADITYA BIRLA HEALTH INSURANCE CO. LTD.,2,2,131000,136700,131000.00 | 136700.00,0,0,,,,1,1,131000,131000,131000,1,1,136700,136700,136700,0,0,,,,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),CAR0122,CORONARY ANGIOGRAM (CAG),CORONARY ANGIOGRAM (CAG) | CORONARY ANGIOGRAM (CAG)50% Discount,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,8,3,17450,38020,17450.00 | 34900.00 | 38020.00,0,0,,,,0,0,,,,1,1,38020,38020,38020,3,2,17450,34900,17450.00 | 34900.00,0,0,,,,4,1,34900,34900,34900
TR286,HDFC_HYD_23(C),CAR5149,CORONARY ANGIOPLASTY (PTCA) - THREE VESSEL,CORONARY ANGIOPLASTY (PTCA) - THREE VESSEL | PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLAS,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,2,2,223300,248100,223300.00 | 248100.00,0,0,,,,0,0,,,,0,0,,,,2,2,223300,248100,223300.00 | 248100.00,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),CAR5154,CORONARY ANGIOPLASTY (PTCA) - SINGLE VESSEL,CORONARY ANGIOPLASTY (PTCA) - SINGLE VESSEL | PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLAS,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,5,2,190394,228827,190394.00 | 228827.00,0,0,,,,2,1,190394,190394,190394,1,1,190394,190394,190394,1,1,228827,228827,228827,0,0,,,,1,1,228827,228827,228827
TR286,HDFC_HYD_23(C),ENT0196,FESS (FUNCTIONAL ENDOSCOPIC SINUS SURGERY),FESS (FUNCTIONAL ENDOSCOPIC SINUS SURGERY),Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,1,1,95900,95900,95900,0,0,,,,0,0,,,,0,0,,,,1,1,95900,95900,95900,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),ENT5026,SEPTOPLASTY + TURBINATE REDUCTION,SEPTOPLASTY + TURBINATE REDUCTION | SEPTOPLASTY + TURBINOPLASTY,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,3,3,109000,129600,109000.00 | 118800.00 | 129600.00,0,0,,,,0,0,,,,2,2,109000,118800,109000.00 | 118800.00,1,1,129600,129600,129600,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),ENT5038,ADENOIDECTOMY,ADENOIDECTOMY,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,7,2,79000,79900,79000.00 | 79900.00,0,0,,,,1,1,79000,79000,79000,0,0,,,,6,1,79900,79900,79900,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),ENT5049,TYMPANOPLASTY,TYMPANOPLASTY,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,1,1,95900,95900,95900,0,0,,,,0,0,,,,0,0,,,,1,1,95900,95900,95900,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),GYN0110,VAGINAL HYSTERECTOMY,VAGINAL HYSTERECTOMY,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,1,1,169000,169000,169000,0,0,,,,0,0,,,,1,1,169000,169000,169000,0,0,,,,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),GYN5133,LAVH,LAVH,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,1,1,159914,159914,159914,0,0,,,,0,0,,,,0,0,,,,1,1,159914,159914,159914,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),GYN5218,LAP HYSTERECTOMY,LAP HYSTERECTOMY | TLH (TOTAL LAP. HYSTERECTOMY),Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,3,1,166300,166300,166300,0,0,,,,0,0,,,,0,0,,,,3,1,166300,166300,166300,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),GYN5219,CAESARIAN DELIVERY (LSCS),CAESARIAN DELIVERY (LSCS),Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,1,1,133200,133200,133200,0,0,,,,0,0,,,,0,0,,,,1,1,133200,133200,133200,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),GYN5322,CAESARIAN SECTION (LSCS),CAESARIAN SECTION (LSCS),Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,1,1,133200,133200,133200,0,0,,,,0,0,,,,1,1,133200,133200,133200,0,0,,,,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),ORT5383,TOTAL HIP REPLACEMENT (THR),TOTAL HIP REPLACEMENT (THR) | TOTAL HIP REPLACEMENT (THR) - LEFT | TOTAL HIP REPLACEMENT (THR) - UNILATERAL,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,8,2,212500,243750,212500.00 | 243750.00,0,0,,,,0,0,,,,1,1,212500,212500,212500,7,2,212500,243750,212500.00 | 243750.00,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),ORT5510,TOTAL KNEE REPLACEMENT (TKR) - LEFT,TOTAL KNEE REPLACEMENT (TKR) - LEFT,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,3,3,181400,277600,181400.00 | 263500.00 | 277600.00,0,0,,,,1,1,181400,181400,181400,1,1,277600,277600,277600,1,1,263500,263500,263500,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),ORT5511,TOTAL KNEE REPLACEMENT (TKR) - RIGHT,TOTAL KNEE REPLACEMENT (TKR) - RIGHT | TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - RIGHT,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,6,3,181400,280000,181400.00 | 246200.00 | 280000.00,0,0,,,,1,1,181400,181400,181400,0,0,,,,5,2,246200,280000,246200.00 | 280000.00,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),ORT5531,TKR (TOTAL KNEE REPLACEMENT)- BILATERAL,TKR (TOTAL KNEE REPLACEMENT)- BILATERAL | TOTAL KNEE REPLACEMENT (TKR) - BILATERAL,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,12,2,363384,419044,363384.00 | 419044.00,0,0,,,,0,0,,,,2,1,363384,363384,363384,10,1,419044,419044,419044,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),PRC0002,TOTAL KNEE REPLACEMENT (TKR) - RIGHT,TOTAL KNEE REPLACEMENT (TKR) - RIGHT,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,1,1,246200,246200,246200,0,0,,,,0,0,,,,0,0,,,,1,1,246200,246200,246200,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),PRC0856,TOTAL KNEE REPLACEMENT (TKR) - LEFT,TOTAL KNEE REPLACEMENT (TKR) - LEFT | TOTAL KNEE REPLACEMENT- UNILATERAL,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,2,2,246200,263500,246200.00 | 263500.00,0,0,,,,0,0,,,,0,0,,,,2,2,246200,263500,246200.00 | 263500.00,0,0,,,,0,0,,,
TR286,HDFC_HYD_23(C),SGA0050,HAEMORRHOIDECTOMY,HAEMORRHOIDECTOMY,Non-GIPSA Insurance,HDFC ERGO GENERAL INSURANCE CO. LTD.,1,1,105200,105200,105200,0,0,,,,0,0,,,,0,0,,,,1,1,105200,105200,105200,0,0,,,,0,0,,,
